0-15(%),% Couple household with dependent children,Household spaces with at least one usual resident (%),Unemployment Rate,% Highest level of qualification: Level 4 qualifications and above
21.03879027,25.2892562,97.42351047,3.561643836,33.9
23.56575463,31.83391003,95.90707965,3.403141361,34.2
22.20804084,31.50442478,99.12280702,4.337349398,29.2
22.27848101,27.02265372,98.25119237,5.042016807,24.9
20.94763092,27.84,98.73617694,3.485254692,36.6
17.89753826,24.87479132,98.68204283,3.708791209,39.7
17.72727273,22.06654991,96.77966102,3.361344538,31.6
18.44720497,23.86185243,98.75968992,4.199475066,30.1
19.84385166,29.53736655,98.25174825,2.127659574,39.5
24.71769134,15.49925484,85.15228426,11.3018598,18.2
20.50545663,21.91176471,98.12409812,7.66590389,24.4
22.67977873,21.36363636,97.77777778,6.025641026,24.2
22.17391304,24.01960784,96.22641509,7.457212714,22.7
21.00550964,30.21032505,98.30827068,3.337783712,27.9
20.80495356,25.75039494,97.38461538,3.740648379,27.2
20.82847141,29.14728682,98.62385321,2.831257078,31.7
22.60024301,31.77257525,97.87234043,3.387850467,34.6
21.98795181,34.05639913,99.56803456,2.469135802,28.7
17.57887959,18.92285298,96.48876404,6.022584693,25.5
23.60294118,26.62721893,96.75572519,4.378531073,27.5
18.38453915,19.61009174,96.14112459,5.39083558,37.3
14.56245825,16.89291101,96.64723032,3.934010152,35.7
15.74134553,26.77304965,98.42931937,2.392947103,42
12.91098637,14.79500891,98.5940246,5.921052632,16.9
15.91263651,15.42372881,98.99328859,3.115727003,22.4
15.3024911,14.54272864,96.80696662,7.670043415,19
18.61074705,19.25566343,97.78481013,6.313131313,25.4
16.05536332,18.51851852,97.18309859,4.978038067,20.9
19.69086022,27.44755245,95.33333333,3.708609272,34.7
21.18959108,24.53703704,95.57522124,3.947368421,29.2
22.9739253,34.8,99.40357853,3.095558546,36
19.84126984,20.86553323,96.42324888,4.413793103,31.7
17.98905609,27.91970803,97.68270945,2.737752161,29.7
19.08602151,29.81818182,98.7432675,3.513174404,35.5
13.01546392,16.64233577,97.99713877,2.957746479,31.9
18.66581142,26.40264026,96.80511182,3.329223181,33
18.16168328,22.4,97.65625,3.934010152,34.6
19.58208955,21.53432032,96.11901682,4.62633452,29.9
19.13621262,25.04065041,97.00315457,2.864938608,33.8
16.27751835,24.79201331,98.36333879,2.735978112,34.7
17.37660581,24.53468697,98.66444073,2.91005291,35.8
12.52638987,13.71610845,98.58490566,4.608294931,28.6
34.77777778,20.54794521,98.35329341,14.22818792,15.2
18.91418564,16.14906832,96.6,6.382978723,24.8
15.60730019,23.1726283,99.22839506,3.145478375,35.4
22.23796034,27.12177122,98.90510949,5.035971223,24.6
20.27548209,20.87186262,97.80361757,4.455958549,27.2
14.99448732,19.45876289,97,4.017857143,35.1
19.50617284,25.88424437,94.38543247,3.50877193,31.7
19.5137556,24.07407407,90.82568807,2.341597796,32.1
20.81712062,33.15118397,99.27667269,3.558282209,29.7
18.29673985,26,95.32062392,3.780964798,27
21.64948454,29.11611785,98.63247863,4.6875,27
20.18779343,24.30044183,97.41750359,3.977900552,33.1
18.26366559,23.98042414,96.99367089,4.308093995,38.8
20.82111437,30.88685015,98.1981982,3.246753247,31.1
18.7007874,25.07788162,97.86585366,3.238866397,31.2
18.65577889,21.9858156,97.51037344,4.195011338,33.3
22.49508841,32.89299868,99.08376963,3.364485981,36.5
16.09787508,22.58592471,98.5483871,3.871829105,33
17.38035264,22.69170579,97.55725191,2.242744063,28
18.63270777,15.4887218,99.10581222,7.262569832,19
21.6243149,26.88971499,96.41577061,3.95256917,31.7
16.43835616,14.781491,96.88667497,4.901960784,26.9
16.96706029,20.12383901,97.28915663,2.877697842,35.9
20.83067093,25.56634304,99.03846154,5.097087379,27.7
16.77718833,18.82716049,99.08256881,2.74151436,32
18.02869619,21.64634146,97.18518519,4.121212121,31.8
19.26739927,29.36507937,96.73704415,2.953586498,38.8
21.05263158,26.13168724,97.39478958,4.593175853,21.8
22.60015117,26.72064777,98.21073559,4.370860927,21.5
17.85714286,25.53191489,97.91666667,3.897685749,25
19.15563957,19.88130564,98.1077147,4.34298441,22.3
21.06703146,30.19230769,98.48484848,3.724604966,20.7
18.97366644,21.62162162,93.96825397,5.617977528,28.3
19.08657123,23.41549296,96.92832765,3.594351733,30.6
23.15789474,16.75675676,95.11568123,10.59683313,25
24.95023225,15.89085072,95.84615385,8.733624454,20.4
17.06001349,19.54225352,94.19568823,4.734576758,35.6
27.0790378,38.05970149,98.71086556,3.414634146,50.4
20.47958522,22.15384615,97.89156627,4.156769596,34.4
20.18348624,29.67741935,96.57320872,4.415011038,40.4
20.97759674,27.36660929,97.15719064,4.556962025,29.8
21.57258065,18.54714065,97.73413897,7.307692308,24.1
14.7275405,18.54545455,97.5177305,4.41826215,22.8
22.03125,23.67399741,94.73039216,4.435483871,27.1
14.79400749,16.56716418,95.98853868,3.75,25.6
16.60206718,16.74140508,92.53112033,4.539722573,25.9
17.58055399,11.54285714,96.89922481,8.424182359,45.1
20.29077118,15.11627907,98.59872611,6.638566913,50
21.7112922,14.14701803,96.77852349,9.717514124,36.6
23.43387471,15.38461538,98.58611825,10.2062975,35.2
16.76300578,12.68191268,97.96334012,7.492113565,48.7
18.65426696,19.69924812,97.22222222,5.274488698,41.8
20.55196712,23.57723577,97.31012658,5.429864253,33
19.54469739,19.16329285,97.37187911,7.082452431,36.9
18.23498139,18.81977671,98.27586207,7.715736041,31.9
21.04177411,22.30576441,97.31707317,6.325581395,37.9
19.82597887,23.32089552,98.71086556,6.866416979,36.5
18.4,20.72968491,98.36867863,6.974248927,34.7
17.49430524,14.26886792,96.03624009,9.756097561,32.7
24.55381287,17.31448763,99.29824561,12.78648975,20.3
20.54794521,19.11764706,96.37795276,6.472081218,32.9
25.27794032,21.95945946,98.33887043,7.142857143,29.3
25.53749345,19.16083916,97.54433834,9.841628959,26.8
23.87407084,14.96746204,97.87685775,7.210300429,34.7
19.05362776,20.10676157,96.39794168,7.755581669,37.6
28.97657213,18.87096774,95.9752322,11.74934726,25.9
23.74457533,17.53343239,98.10495627,9.863945578,30.2
24.4375,14.45603577,97.38751814,11.77231565,21.8
26.57091562,15.13353116,96.83908046,9.310344828,29.5
23.84910486,13.85714286,98.31460674,8.304093567,33.8
22.78637771,17.46293245,98.37925446,9.299655568,29.8
26.71755725,18.57835218,98.41017488,9.916367981,34.9
25.0755287,24.19354839,95.38461538,8.174692049,35.3
23.22421248,18.27411168,98.33610649,8.591065292,27
28.28847131,17.55102041,97.86950732,11.55778894,25
19.68085106,11.65048544,95.96273292,12.08897485,29.3
20.2247191,14.84149856,99.14285714,8.351893096,35.7
19.52882827,12.54851229,98.59693878,8.359133127,40.3
22.60812582,18.06451613,95.23809524,7.515151515,37.7
21.75732218,10.66499373,97.55201958,13.8952164,29.9
23.27447833,13.38028169,98.44020797,7.56429652,32.8
23.54456466,12.61792453,97.24770642,12.98026999,26.8
24.97034401,11.91037736,97.47126437,12.58907363,23.1
21.82539683,12.0291616,92.88939052,11.29666012,32.8
26.03406326,12.79229711,97.45308311,13.6,29.4
23.17839196,21.08208955,97.98903108,9.339975093,28.7
23.54383814,19.43048576,98.02955665,9.963099631,29.6
19.37799043,16.25282167,96.72489083,6.657018813,31.8
22.20630372,17.40976645,97.11340206,10.02824859,27.5
18.76876877,18.34862385,98.41986456,7.062146893,28.2
22.93373045,18.07228916,96.32495164,7.547169811,29.3
20.88974855,14.30842607,99.05511811,9.785202864,31.5
21.70481452,16.07929515,97.21627409,9.557774608,31.4
24.950364,16.11842105,98.86178862,7.080745342,29.9
23.89545737,17.54098361,95.16380655,8.726415094,26.6
19.65065502,10.38107753,98.06701031,11.66892809,24.5
24.32098765,18.35564054,97.94007491,8.322824716,27
23.73540856,14.99051233,98.13780261,11.55913978,25.1
27.44479495,22.92993631,98.125,8.351893096,29.7
23.20675105,17.0995671,95.45454545,7.142857143,31.6
21.81933842,15.81818182,96.83098592,9.181141439,28.3
20.97850259,20.39473684,98.9154013,6.696428571,27.5
23.93305439,15.4158215,97.43083004,12.35392321,25.9
24.42373713,15.14792899,97.68786127,9.210526316,29.3
24.09778813,12.3197903,95.49436796,12.24489796,25.9
25.76586433,13.71069182,94.41805226,10.32719836,33.2
28,15.55555556,93.6,13.77777778,23.1
24.87122884,19.31818182,92.46935201,9.18079096,26.8
27.45197169,21.85338866,99.04109589,10.1344364,23.6
21.02689487,17.9916318,97.68392371,7.982740022,29.3
21.37535817,13.79310345,97.90454016,12.7312296,30.4
25.53191489,19.64285714,97.98115747,11.47880041,27.7
30.82457111,21.7838765,98.81355932,10.07194245,23.2
28.65194927,20.45743329,99.24337957,8.460076046,29.3
26.31887456,18.11263318,98.79699248,12.06896552,23.5
22.92647591,16.53189578,96.61458333,7.798481712,31.7
27.3992674,17.82178218,97.30250482,16.4495114,26.4
25.97047567,15.15151515,97.05882353,8.425720621,24.4
31.06546855,20.77922078,98.71794872,8.279430789,25.7
25.40650407,27.76859504,98.85620915,9.307135471,22.6
26.09771181,23.95644283,98.74551971,8.279430789,24.8
24.96740548,26.57992565,98.35466179,6.67539267,29.5
28.15198618,21.67487685,97.59615385,10.82299887,26.1
22.53020611,21.90812721,98.26388889,7.151979566,32.7
23.38611449,24.26584235,96.13670134,6.175514626,31
21.13466334,17.39766082,97.99426934,7.518796992,32.6
19.33411215,22.85714286,97.93814433,6.243902439,31.7
23.49614396,19.03584672,98.06060606,9.133271202,27.9
22.49560633,26.43312102,97.51552795,3.101604278,25.9
15.46391753,18.58006042,97.49631811,4.65631929,28.1
19.7696737,19.5620438,99.27536232,5.737704918,23.5
11.61202186,16.14497529,97.4317817,5.598958333,28.7
16.57390229,20.37302726,97.75596073,5.364806867,32.5
28.27504446,24.06716418,97.45454545,9.208972845,29.8
26.61691542,20.63197026,97.99635701,10.22880215,20.3
28.06067172,26.76518883,98.70340357,6.896551724,31.6
27.54293263,18.5528757,99.08088235,10.10781671,17.1
22.91220557,18.67549669,96.54731458,9.27218345,29.2
22.42455775,14.4772118,96.63212435,12.4362895,30.2
23.63726462,13.12569522,98.46659365,13.87347392,22.2
21.42121524,14.85774499,91.42581888,8.797909408,44.8
23.67095691,16.8612192,96.25468165,9.644670051,35.7
23.32624867,13.83647799,98.26946848,11.86440678,24.5
18.24464409,24.0776699,98.84836852,5.375,30.6
19.04487917,19.49778434,97.55043228,4.461371055,40.9
16.70160727,22.80701754,96.97542533,4.512195122,29.9
20.43209877,24.35064935,98.40255591,5.462653289,28.9
16.67699938,13.52112676,96.59863946,5.410821643,47.7
19.0144617,15.29126214,96.37426901,7.578558226,36.4
14.55805893,12.63616558,96.12565445,10.46277666,37.2
14.87323944,13.48435814,95.17453799,7.651245552,45.6
16.44157369,15.18987342,96.22411693,4.893813481,48.7
19.84691088,14.23357664,97.5088968,8.062827225,34.2
17.16961498,20.32146958,96.45625692,6.43902439,55.8
18.50371216,20.82352941,95.93679458,5.015353122,61.5
15.43340381,18.81188119,96.3740458,4.77568741,54.2
17.25394897,17.33167082,95.70405728,6.701030928,44.9
24.2208036,15.5143339,96.89542484,8.186738836,34.5
20.3520352,14.95215311,95.21640091,8.999081726,34.4
21.25603865,20.26627219,97.97101449,6.572295248,32.7
22.71223815,15.20958084,94.35028249,8.85684861,29
19.34369603,19.86486486,96.85863874,5.549949546,33.8
17.54822651,23.17073171,99.13644214,4.891922639,29.7
30.16759777,25.795053,99.82363316,10.87267525,20.1
37.89414414,22.40802676,100,15.4185022,19.7
16.95018226,20.12678288,98.59375,4.318936877,30
14.99680919,20.31523643,98.78892734,2.867830424,36.7
17.28395062,23.85008518,97.9966611,4.778554779,36.3
15.49744898,18.76019576,98.87096774,4.408060453,34.9
18.07560137,27.49003984,98.81889764,3.19803198,32.2
14.0655106,15.56473829,96.54255319,5.446927374,25.2
14.14772727,12.11031175,96.30484988,7.187222715,45.2
18.81303336,12.81198003,95.62450278,7.616707617,39.3
13.46153846,10.49317943,83.45008757,9.603524229,41.1
14.40526001,12.08285386,97.09497207,5.787476281,40.7
18,9.908998989,95.46332046,5.704099822,34.9
22.48062016,23.039807,98.69047619,8,29.5
26.19047619,19.04761905,98.78603945,8.29015544,20.6
20.14652015,14.0969163,98.83889695,6.784260516,31.9
28.14645309,20.61688312,94.04580153,10.48492792,17.6
22.64740336,16.43709826,97.66816143,6.295224313,35.9
15.84483892,17.19745223,96.46697389,5.115089514,50.5
22.49283668,18.42948718,95.70552147,7.372175981,38.2
14.34151786,11.58342189,97.41200828,5.740432612,43.4
17.91044776,23.49914237,97.00499168,4.315659679,48.4
20.72599532,18.34862385,96.33838384,6.485963214,38.5
29.30923176,18.07228916,97.64705882,11.56893819,11.6
33.58673117,19.36170213,98.94736842,13.95348837,12.6
25.61403509,21.21212121,99.49748744,11.71770972,13.3
38.08752026,25.46374368,99.32998325,16.18075802,12.6
38.86438809,21.97802198,96.36913767,18.34586466,14.1
20.60643564,19.16426513,97.33520337,7.717391304,38.7
18.13984169,18.33333333,97.2017673,5.402542373,39.6
22.34636872,16.75531915,97.66233766,8.113804004,34.7
20.91280654,23.28767123,95.89490969,5.64516129,34.2
20.36659878,22.94022617,97.78830964,3.155339806,41.5
27.23066755,21.0626186,97.95539033,8.154506438,13.3
23.26018809,15.72649573,99.15254237,11.35430917,10.5
20.2722063,20.07648184,99.0530303,5.974025974,17.9
26.63817664,21.05263158,99.03474903,10.32934132,14.5
27.10510141,21.60714286,99.29078014,10.19607843,13.3
18.76484561,25.20833333,98.7654321,3.631284916,29.9
16.43924626,23.07692308,97.87644788,3.930635838,40.7
16.24834875,22.909699,99.00662252,3.913630229,30.8
14.11315957,22.3316913,99.02439024,3.841387856,39.3
17.27272727,21.09634551,98.36601307,5.711086226,29.2
21.87028658,23.41650672,98.86148008,5.965909091,30.4
17.26361032,15.46242775,98.85714286,4.438964242,27.6
21.50537634,21.61339422,99.24471299,5.197740113,25.3
21.46118721,19.31464174,99.22720247,6.74556213,22
12.74362819,12.5,98.10218978,5.619412516,28.2
29.43754565,20.28397566,99.5959596,10.79734219,18.6
17.14285714,22.22222222,99.65397924,2.558139535,25.5
16.26248217,20.06688963,99.00662252,3.39869281,24.8
16.76217765,22.69230769,98.48484848,2.65095729,42.6
19.53619115,32.80943026,99.2202729,3.968253968,37.9
15.58441558,20.16528926,96.95512821,2.202643172,37.7
16.27475248,19.93957704,97.49631811,5.134189032,46.3
19.46230275,27.70700637,98.58712716,4.086265607,45.8
27.58405978,24.26850258,98.14189189,11.08108108,13
26.29387269,20.18779343,98.30769231,10.42780749,13
26.99642431,13.97379913,98.42406877,13.90625,10
24.9112846,20.55335968,99.02152642,11.36,8.3
17.2796669,18.44660194,95.51777434,6.339712919,39.7
17.55768149,23.29931973,96.71052632,6.439393939,40.5
22.72727273,21.46974063,97.47191011,4.955947137,36.6
19.10039113,27.73584906,99.06542056,2.871410737,44.2
15.12125535,11.42587347,96.44808743,4.672131148,39
19.28374656,27.96116505,98.84836852,5.019305019,46.2
17.85276074,28.03030303,98.32402235,4.6875,41.9
16.50973007,22.92051756,97.6534296,4.191616766,40.7
20.69454288,35.28138528,98.50746269,2.751031637,43.6
19.84993179,30.95723014,99.59432049,5.191594561,41.8
18.92744479,26.29558541,96.8401487,3.937007874,46.8
19.82142857,25.03840246,97.89473684,4.342273308,30.3
23.65529208,24.36708861,99.52755906,5.355064028,20.3
21.61073826,26.11111111,97.64918626,5.577172503,22.1
12.2324159,18.76247505,99.80079681,3.230337079,34.6
20.36101083,27.6,97.65625,4.119318182,41.2
21.14716107,20.63732929,98.8005997,8.313253012,27.6
22.30122818,24.6130031,96.996997,5.528846154,33.9
22.88422478,22.35494881,98.15745394,7.412060302,36.3
23.54166667,21.3592233,98.65900383,7.776261937,28.4
20.17595308,22.2556391,97.93814433,4.789719626,34.2
18.18873668,16.52173913,93.80097879,7.103825137,26.2
20.47823421,30.96885813,98.97260274,4.238258877,45.6
20.64148991,18.47826087,98.1042654,6.574074074,33.6
22.24532225,21.81122449,97.87765293,5.80270793,36.2
23.05658382,26.80272109,97.35099338,4.911955514,29.6
18.07795699,25.14071295,98.15837937,5.014326648,40.6
20,30.21806854,97.86585366,4.962243797,38
18.16502463,23.8317757,99.53488372,4.844290657,40.2
21.28851541,26.12781955,98.15498155,5.329949239,34.7
20.83333333,26.17586912,98.58870968,4.714285714,27.8
22.20936958,28.70514821,99.07264297,3.609341826,24.1
23.38811631,29.02621723,97.62340037,3.985932005,32.4
18.50899743,25.19561815,98.91640867,4.970414201,29.2
16.8762409,27.15008432,98.01652893,4.786545925,34.6
18.65030675,23.43987823,97.76785714,4.332129964,27.9
22.07207207,14.91525424,98.99328859,10.05385996,18.1
15.90594744,20.45826514,97.29299363,5.621301775,26.3
25.63380282,15.05576208,98.17518248,10.76923077,18.5
22.79108175,21.29032258,97.89473684,7.634730539,28.6
26.4186633,21.1038961,99.03536977,6.775700935,28.6
23.91857506,20.19230769,97.34789392,7.150837989,32
28.59618718,16.96969697,99.39759036,11.81001284,16.7
22.23903177,27.08978328,97.14285714,5.516637478,32.3
21.39689579,24.28330523,96.73735726,7.707707708,27.8
21.36612022,27.19869707,97.46031746,5.876494024,26.8
21.5435869,21.41779789,97.64359352,7.369498465,28.5
25.26416907,18.70286576,98.5141159,7.762096774,21.3
18.00327332,21.32701422,99.06103286,7.009345794,32.5
16.79725759,16.64212077,98.4057971,6.144256456,34.1
20.06525285,20.84745763,95.93495935,6.188605108,32.3
18.63609641,23.0620155,97.54253308,6.736842105,32.9
20.25236593,21.34387352,97.87234043,5.043859649,32.7
22.99794661,25.85858586,98.01980198,7,27.1
25.83701832,17.25806452,98.25673534,10.34031414,24.1
24.54350161,22.01166181,97.16713881,8.34248079,23.1
25.47486034,20.23633678,98.83211679,9.599027947,21.1
31.5245478,17.79026217,97.44525547,12.16216216,18.9
21.62295893,16.35883905,97.3042362,7.591093117,25.3
20.45322487,23.36283186,98.09027778,7.172995781,30.9
22.16288385,22.24489796,98.19639279,5.591677503,25
19.91725768,19.77671451,95.43378995,6.316916488,29.8
18.34490741,19.15204678,97.99426934,6.086044071,35.1
20.73598131,24.7637051,97.42173112,6.135629709,29.6
21.26405999,24.45141066,97.70290965,6.138613861,33.3
18.94946809,18.84057971,98.17073171,7.125890736,30.7
22.26190476,24.15169661,97.47081712,9.08004779,24
22.34042553,23.44497608,97.51166407,6.839378238,30
17.84934498,22.14532872,98.46678024,6.045081967,30.6
21.91500256,16.09336609,96.44549763,8.686440678,25.8
19.41031941,23.24723247,96.78571429,6.486486486,33.2
18.94586895,18.54043393,98.6381323,9.35828877,25.7
20.17584452,18.97727273,97.66925638,6.765676568,37.3
21.03301384,23.65930599,97.2392638,4.453441296,29.9
17.53585398,19.4980695,96.46182495,6.084070796,29.3
19.38711695,20.76677316,97.6599064,4.891922639,34.6
29.83735278,18.6646434,99.09774436,13.42105263,19.6
23.18094012,19.48640483,97.20998532,9.168704156,30.2
25.71262362,19.58456973,98.68228404,10.91370558,22.8
24.718398,18.71069182,98.91135303,11.09607578,17.9
24.4843646,19.34369603,99.14383562,12.9076087,23.5
24.80091013,22.59136213,96.78456592,9.01126408,20.3
22.68441486,23.5,98.68421053,9.590643275,19.1
26.87861272,21.93548387,97.94628752,12.3252859,19.9
26.3600673,22.66244057,98.74804382,8.26446281,21.9
31.00358423,18.93203883,98.88,14.86486486,20
20.0591716,21.29337539,95.91527988,8.017817372,26
22.48743719,22.04301075,98.93617021,10.03963012,21.7
23.38516746,19.31993818,98.17905918,9.36329588,22.4
24.29003021,21.56862745,97.14285714,8.365508366,25.7
31.84537506,25.18337408,97.03440095,9.031044214,32.2
22.54259502,20.98765432,96.23762376,7.871720117,26.1
19.74272931,17.20430108,98.78603945,6.485963214,36.2
16.64859002,18.71257485,97.66081871,5.663881151,42.2
18.60346585,19.1011236,94.90521327,7.523809524,42.4
17.47126437,18.03069054,96.54320988,5.057955743,53.5
23.68972746,18.35260116,98.01699717,10.44444444,22.3
19.37862033,20.75757576,95.65217391,5.305305305,29.8
18.9164371,17.81002639,95.58638083,9.046454768,26.9
21.88940092,25.11923688,96.76923077,5.119453925,31.4
23.30607477,30.13910355,98.32826748,3.571428571,58.2
19.09518214,22.26950355,98.05285118,5.48977395,54.8
18.80515954,26.06382979,97.57785467,4.347826087,60.7
21.5625,28.48,98.89240506,2.777777778,64.2
20.92267706,25.93406593,96.80851064,6.296296296,27
20.17844887,18.03921569,97.70114943,8.798017348,24.8
21.92448234,24.04040404,98.60557769,9.919261822,27.1
19.32084309,22.22222222,98.05447471,5.060506051,26.9
20.96370463,22.59414226,95.6,7.70156438,25.7
20.32842582,13.12335958,97.69230769,9.987966306,28.8
15.44630404,10.7605178,93.84965831,7.619047619,46.4
19.84435798,15.00904159,98.22380107,9.619952494,31.1
22.42647059,18.90243902,97.81312127,9.933774834,29.1
17.64976959,16.91394659,98.1077147,7.792207792,35.5
22.69207862,15.40540541,99.46236559,13.64275668,25.9
22.41490045,17.70334928,97.96875,10.12311902,23
20.87774295,16.43258427,98.20689655,8.611111111,25.2
23.60946746,24.3772242,96.56357388,6.979405034,28.3
24.97013142,24.51612903,97.48427673,6.272617612,29.9
26.51356994,22.98136646,98.17073171,9.445277361,24.4
19.42977825,24.16356877,96.24329159,7.057654076,25.9
20.53669222,28.98272553,99.42748092,6.983805668,25.4
20.45914922,24.75247525,96.6507177,6.973684211,24.5
20.78280044,25.25252525,95.93023256,7.034632035,25.5
18.56256463,17.01323251,96.35701275,10.94091904,22.5
19.0685966,25.47008547,98.31932773,4.404761905,49.6
23.15586915,19.23076923,98.19376026,9.296482412,37
32.08868145,23.02405498,96.83860233,14.24332344,27.3
15.98726115,17.81437126,96.25360231,5.506391347,53.8
24.81698389,30.52208835,98.41897233,3.933434191,53.5
15.0569886,18.08972504,97.18706048,5.476190476,53.2
15.89765101,12.26086957,95.35655058,6.790518898,54.5
20.79207921,28.24561404,97.43589744,3.657142857,61.3
14.59283388,14.97005988,95.70200573,4.391891892,59.6
18.69220608,27.07641196,97.72727273,4.181600956,59.5
11.09271523,12.75252525,96.23329283,5.248359888,53.3
7.791509941,7.352941176,95.67839196,4.518518519,57.3
13.38167436,16.48522551,97.12990937,7.967667436,60
15.08379888,15.98513011,95.72953737,4.459861249,59.1
12.2730119,14.32706223,96.23955432,3.591160221,64.1
15.40880503,14.17004049,97.5,4.716981132,59.6
18.11460259,22.11055276,94.91255962,4.265402844,54.5
25.82822086,32.13675214,95.27687296,4.891304348,48.2
15.04471331,9.801633606,96.94570136,7.538994801,58.9
19.85815603,23.7458194,96.4516129,5.782312925,37.5
22.76098118,22.90419162,95.02133713,7.719714964,38.6
17.77777778,17.46575342,96.21087315,5.744431419,44.1
20.48122066,16.57060519,97.74647887,7.692307692,42.9
18.45354126,23.60594796,96.76258993,4.277456647,33.2
23.36448598,27.30696798,98.88268156,5.649038462,41.7
24.94577007,29.41176471,97.7412731,6.45994832,45.4
19.23491379,23.17073171,97.74834437,4.363636364,47
19.01639344,20.07952286,97.29206963,9.172259508,25.2
17.49571184,20.54507338,95.97585513,7.042253521,29.9
20.45325779,19.02173913,91.8469218,10.02475248,24.5
19.88491049,20.37815126,99.16666667,7.843137255,31.6
22.69700333,21.95652174,81.70515098,10.13268999,21.2
18.6996904,16.015625,97.15370019,8.564814815,32.6
17.72151899,15.90457256,95.26515152,6.812652068,30.2
22.68041237,16.79389313,93.40463458,7.530120482,35.5
25.66016073,16.17873652,98.18456884,6.892523364,36.8
19.259551,11.46496815,95.4821894,8.188405797,42.1
17.24137931,17.13244228,95.69767442,5.136702568,50.1
17.87598945,17.40614334,96.38157895,5.477980666,48
18.32158873,16.19937695,97.42033384,5.456453305,48.1
22.97169811,15.38461538,96.13686534,7.109879963,38.1
15.10957324,11.73054588,97.06877114,8.11843362,40.1
16.29889669,13.68680641,95.63679245,8.595194085,39.1
23.0349841,20.81850534,95.25423729,9.338521401,22
18.82475299,21.38613861,94.56928839,8.667388949,23.2
18.19121447,15.06849315,90.44247788,9.96978852,24.9
24.33234421,26.75159236,95.53752535,9.897172237,18.2
19.98806683,16.27906977,94.50549451,10.36414566,20.7
21.29003157,17.62711864,92.91338583,9.168241966,22.2
15.48767417,17.81609195,97.07112971,4.597701149,52
13.20485368,10.3125,96.2406015,5.355191257,57.9
17.69851952,18.84057971,98.1042654,6.761565836,52.7
17.81456954,19.96497373,90.49128368,4.217536071,51.8
15.27173913,17.87296898,96.85264664,4.315196998,46.3
21.26582278,14.34146341,96.24413146,9.012539185,38.4
17.09946105,10.17293998,96.37254902,8.966695132,36.9
20.86956522,23.68421053,97.74919614,6.174200662,46.5
16.69458403,20.99697885,98.21958457,6.019766397,49.3
19.81707317,16.01615074,96.49350649,6.380510441,42.7
14.21715657,16.66666667,96.92923899,6.27340824,47.6
27.71260997,22.40356083,99.11764706,11.19311193,17.4
29.68853545,22.50530786,96.12244898,15.30612245,16.6
25.44670364,21.26436782,97.0260223,12.68436578,18.3
19.79591837,19.24778761,93.38842975,9.567496723,31.4
19.35483871,16.02316602,97.92060491,19.65199591,26.9
26.88756111,23.06338028,98.10017271,12.76864728,23.8
17.84012705,20.35573123,96.9348659,9.988109394,28.8
19.34703748,22.91350531,97.0544919,5.391658189,44.5
20.58823529,19.40104167,96.72544081,7.407407407,35.7
20.13341419,20,97.52547307,6.501547988,40.5
19.88130564,22.93333333,95.05703422,4.938271605,48
20.17082786,17.25293132,98.02955665,8.944099379,33.3
13.57526882,15.73926868,97.36842105,9.59752322,56.1
18.01040312,17.48366013,98.70967742,6.815511163,43.1
15.02808989,14.85809683,97.24025974,5.174488568,44.7
13.74764595,16.10429448,97.02380952,4.81444333,59.2
19.85499163,23.53741497,97.09379128,4.913294798,63.3
20.01220256,23.87820513,98.11320755,3.872889772,62.5
23.24393359,33.5106383,98.25783972,3.121248499,58.9
16.04863222,20.23633678,98.11594203,3.151065802,55.8
18.78715815,26.08695652,95.83333333,3.69261477,56.4
15.07115136,14.86676017,95.57640751,5.930470348,55.8
18.47630474,14.90250696,97.2899729,6.060606061,44.7
14.96394231,12.89473684,96.32446134,6.88559322,41.6
27.67902489,15.21997622,98.70892019,15.20681265,23.1
27.69500438,18.77934272,97.26027397,9.677419355,27.6
30.33707865,17.91808874,97.82971619,15.16516517,22
19.33933934,26.48725212,96.84499314,3.257650543,67.7
20.56497175,23.39832869,95.22546419,3.347732181,65
19.4758785,27.08039492,96.99042408,2.73556231,63.8
14.37234688,15.44715447,94.85861183,6.232023011,46.8
18.15326633,19.27710843,97.48322148,5.664739884,36.9
20.1309329,26.7281106,98.33836858,5.010224949,47.9
19.87179487,28.07570978,97.99072643,3.796203796,52.9
17.73490977,22.58064516,98.20936639,5.091649695,55.5
23.03692148,23.57274401,93.4595525,10.38961039,21.8
21.20181406,21.63187856,93.43971631,10.36088475,21
22.92513059,23.68421053,96,8.979089791,20.9
20.35353535,22.36842105,93.82716049,11.61087866,20
25.70879385,20.70707071,95.34510433,10.88295688,21.8
22.00794101,22.71805274,95.17374517,10.6741573,20.3
23.14876584,23.30097087,88.79310345,9.530201342,21.4
21.33473463,19.18294849,94.78114478,12.9281768,22
15.72150477,20.22900763,96.67896679,7.540983607,32.9
18.70229008,18.3044316,94.7080292,8.010680908,28.4
20.04333694,21.33333333,94.93670886,11.40724947,25.7
23.04964539,31.41447368,98.06451613,3.267326733,56.5
11.95286195,15.41725601,95.15477793,4.00390625,56.7
20.35780382,26.87296417,97.92663477,5.209397344,52
17.76275353,19.57446809,96.57534247,3.451676529,54.6
17.68631813,17.51552795,97.33978235,4.565801253,55.9
15.51614946,12.92059219,96.36835279,6.882168926,47.5
16.20238772,18.24146982,93.84236453,3.930530165,55.7
14.85714286,16.22691293,94.16149068,4.095238095,60.8
